name,cbs_code,province,found,slug,url,final_url,title,status,reason,candidates_tried
Bonaire,9001,Caribisch Nederland,False,bonaire,https://bonaire.incijfers.nl/Dashboard,https://bonaire.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,bonaire
Saba,9003,Caribisch Nederland,False,saba,https://saba.incijfers.nl/Dashboard,https://saba.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,saba
Sint Eustatius,9002,Caribisch Nederland,False,sinteustatius,https://sinteustatius.incijfers.nl/Dashboard,https://sinteustatius.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,sint-eustatius sinteustatius
Aa en Hunze,1680,Drenthe,False,aaenhunze,https://aaenhunze.incijfers.nl/Dashboard,https://aaenhunze.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,aa-en-hunze aaenhunze
Assen,0106,Drenthe,True,assen,https://assen.incijfers.nl/Dashboard,https://assen.incijfers.nl/Dashboard,Assen in Cijfers - Assen,200,ok,assen
Borger-Odoorn,1681,Drenthe,False,borger,https://borger.incijfers.nl/Dashboard,https://borger.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,borger-odoorn borgerodoorn borger
Coevorden,0109,Drenthe,False,coevorden,https://coevorden.incijfers.nl/Dashboard,https://coevorden.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,coevorden
De Wolden,1690,Drenthe,False,wolden,https://wolden.incijfers.nl/Dashboard,https://wolden.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,de-wolden dewolden wolden
Emmen,0114,Drenthe,False,emmen,https://emmen.incijfers.nl/Dashboard,https://emmen.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,emmen
Hoogeveen,0118,Drenthe,False,hoogeveen,https://hoogeveen.incijfers.nl/Dashboard,https://hoogeveen.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,hoogeveen
Meppel,0119,Drenthe,True,meppel,https://meppel.incijfers.nl/Dashboard,https://meppel.incijfers.nl/Dashboard,Meppel in Cijfers,200,ok,meppel
Midden-Drenthe,1731,Drenthe,False,midden,https://midden.incijfers.nl/Dashboard,https://midden.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,midden-drenthe middendrenthe midden
Noordenveld,1699,Drenthe,False,noordenveld,https://noordenveld.incijfers.nl/Dashboard,https://noordenveld.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,noordenveld
Tynaarlo,1730,Drenthe,True,tynaarlo,https://tynaarlo.incijfers.nl/Dashboard,https://tynaarlo.incijfers.nl/Dashboard,Tynaarlo in Cijfers - Gemeente Tynaarlo,200,ok,tynaarlo
Westerveld,1701,Drenthe,False,westerveld,https://westerveld.incijfers.nl/Dashboard,https://westerveld.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,westerveld
Almere,0034,Flevoland,False,almere,https://almere.incijfers.nl/Dashboard,https://almere.incijfers.nl/Dashboard,,200,not_dashboard,almere
Dronten,0303,Flevoland,False,dronten,https://dronten.incijfers.nl/Dashboard,https://dronten.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,dronten
Lelystad,0995,Flevoland,True,lelystad,https://lelystad.incijfers.nl/Dashboard,https://lelystad.incijfers.nl/Dashboard,Lelystad in Cijfers - Lelystad,200,ok,lelystad
Noordoostpolder,0171,Flevoland,False,noordoostpolder,https://noordoostpolder.incijfers.nl/Dashboard,https://noordoostpolder.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,noordoostpolder
Urk,0184,Flevoland,False,urk,https://urk.incijfers.nl/Dashboard,https://urk.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,urk
Zeewolde,0050,Flevoland,False,zeewolde,https://zeewolde.incijfers.nl/Dashboard,https://zeewolde.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,zeewolde
Achtkarspelen,0059,Friesland,False,achtkarspelen,https://achtkarspelen.incijfers.nl/Dashboard,https://achtkarspelen.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,achtkarspelen
Ameland,0060,Friesland,False,ameland,https://ameland.incijfers.nl/Dashboard,https://ameland.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,ameland
Dantumadeel,1891,Friesland,False,dantumadeel,https://dantumadeel.incijfers.nl/Dashboard,https://dantumadeel.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,dantumadeel
De Friese Meren,1940,Friesland,False,friesemeren,https://friesemeren.incijfers.nl/Dashboard,https://friesemeren.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,de-friese-meren defriesemeren friese-meren friesemeren
Harlingen,0072,Friesland,False,harlingen,https://harlingen.incijfers.nl/Dashboard,https://harlingen.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,harlingen
Heerenveen,0074,Friesland,False,heerenveen,https://heerenveen.incijfers.nl/Dashboard,https://heerenveen.incijfers.nl/Dashboard,Pagina niet gevonden - 404,404,404,heerenveen
Leeuwarden,0080,Friesland,False,leeuwarden,https://leeuwarden.incijfers.nl/Dashboard,https://leeuwarden.incijfers.nl/mosaic/leeuwarden,Leeuwarden - Gemeente Leeuwarden,200,not_dashboard,leeuwarden
Noardeast-Fryslân,1970,Friesland,False,noardeast,https://noardeast.incijfers.nl/Dashboard,https://noardeast.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,noardeast-fryslan noardeastfryslan noardeast
Ooststellingwerf,0085,Friesland,False,ooststellingwerf,https://ooststellingwerf.incijfers.nl/Dashboard,https://ooststellingwerf.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,ooststellingwerf
Opsterland,0086,Friesland,False,opsterland,https://opsterland.incijfers.nl/Dashboard,https://opsterland.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,opsterland
Schiermonnikoog,0088,Friesland,False,schiermonnikoog,https://schiermonnikoog.incijfers.nl/Dashboard,https://schiermonnikoog.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,schiermonnikoog
Smallingerland,0090,Friesland,False,smallingerland,https://smallingerland.incijfers.nl/Dashboard,https://smallingerland.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,smallingerland
Súdwest-Fryslân,1900,Friesland,False,sudwest,https://sudwest.incijfers.nl/Dashboard,https://sudwest.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,sudwest-fryslan sudwestfryslan sudwest
Terschelling,0093,Friesland,False,terschelling,https://terschelling.incijfers.nl/Dashboard,https://terschelling.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,terschelling
Tietjerksteradeel,0737,Friesland,False,tietjerksteradeel,https://tietjerksteradeel.incijfers.nl/Dashboard,https://tietjerksteradeel.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,tietjerksteradeel
Vlieland,0096,Friesland,False,vlieland,https://vlieland.incijfers.nl/Dashboard,https://vlieland.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,vlieland
Waadhoeke,1949,Friesland,True,waadhoeke,https://waadhoeke.incijfers.nl/Dashboard,https://waadhoeke.incijfers.nl/Dashboard,Waadhoeke in Cijfers - Waadhoeke,200,ok,waadhoeke
Weststellingwerf,0098,Friesland,False,weststellingwerf,https://weststellingwerf.incijfers.nl/Dashboard,https://weststellingwerf.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,weststellingwerf
Aalten,0197,Gelderland,False,aalten,https://aalten.incijfers.nl/Dashboard,https://aalten.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,aalten
Apeldoorn,0200,Gelderland,True,apeldoorn,https://apeldoorn.incijfers.nl/Dashboard,https://apeldoorn.incijfers.nl/dashboard/apeldoorn-in-cijfers,Apeldoorn in Cijfers - Apeldoorn,200,ok,apeldoorn
Arnhem,0202,Gelderland,False,arnhem,https://arnhem.incijfers.nl/Dashboard,https://arnhem.incijfers.nl/mosaic/staat-van-de-stad,Staat van de Stad - Arnhem,200,not_dashboard,arnhem
Barneveld,0203,Gelderland,True,barneveld,https://barneveld.incijfers.nl/Dashboard,https://barneveld.incijfers.nl/Dashboard,Barneveld in Cijfers - Barneveld,200,ok,barneveld
Berg en Dal,1945,Gelderland,False,berg,https://berg.incijfers.nl/Dashboard,https://berg.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,berg-en-dal bergendal berg
Berkelland,1859,Gelderland,True,berkelland,https://berkelland.incijfers.nl/Dashboard,https://berkelland.incijfers.nl/Dashboard,Berkelland in Cijfers - Berkelland,200,ok,berkelland
Beuningen,0209,Gelderland,True,beuningen,https://beuningen.incijfers.nl/Dashboard,https://beuningen.incijfers.nl/Dashboard,Beuningen in Cijfers - Beuningen,200,ok,beuningen
Bronckhorst,1876,Gelderland,False,bronckhorst,https://bronckhorst.incijfers.nl/Dashboard,https://bronckhorst.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,bronckhorst
Brummen,0213,Gelderland,False,brummen,https://brummen.incijfers.nl/Dashboard,https://brummen.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,brummen
Buren,0214,Gelderland,False,buren,https://buren.incijfers.nl/Dashboard,https://buren.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,buren
Culemborg,0216,Gelderland,False,culemborg,https://culemborg.incijfers.nl/Dashboard,https://culemborg.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,culemborg
Doesburg,0221,Gelderland,False,doesburg,https://doesburg.incijfers.nl/Dashboard,https://doesburg.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,doesburg
Doetinchem,0222,Gelderland,False,doetinchem,https://doetinchem.incijfers.nl/Dashboard,https://doetinchem.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,doetinchem
Druten,0225,Gelderland,True,druten,https://druten.incijfers.nl/Dashboard,https://druten-wijchen.incijfers.nl/dashboard?regionlevel=gemeente&regioncode=225,Druten-Wijchen in Cijfers - Druten-Wijchen,200,ok,druten
Duiven,0226,Gelderland,False,duiven,https://duiven.incijfers.nl/Dashboard,https://duiven.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,duiven
Ede,0228,Gelderland,True,ede,https://ede.incijfers.nl/Dashboard,https://ede.incijfers.nl/dashboard/ede-in-cijfers,Ede in Cijfers - Gemeente Ede,200,ok,ede
Elburg,0230,Gelderland,False,elburg,https://elburg.incijfers.nl/Dashboard,https://elburg.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,elburg
Epe,0232,Gelderland,False,epe,https://epe.incijfers.nl/Dashboard,https://epe.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,epe
Ermelo,0233,Gelderland,False,ermelo,https://ermelo.incijfers.nl/Dashboard,https://ermelo.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,ermelo
Harderwijk,0243,Gelderland,False,harderwijk,https://harderwijk.incijfers.nl/Dashboard,https://harderwijk.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,harderwijk
Hattem,0244,Gelderland,False,hattem,https://hattem.incijfers.nl/Dashboard,https://hattem.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,hattem
Heerde,0246,Gelderland,False,heerde,https://heerde.incijfers.nl/Dashboard,https://heerde.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,heerde
Heumen,0252,Gelderland,False,heumen,https://heumen.incijfers.nl/Dashboard,https://heumen.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,heumen
Lingewaard,1705,Gelderland,False,lingewaard,https://lingewaard.incijfers.nl/Dashboard,https://lingewaard.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,lingewaard
Lochem,0262,Gelderland,False,lochem,https://lochem.incijfers.nl/Dashboard,https://lochem.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,lochem
Maasdriel,0263,Gelderland,False,maasdriel,https://maasdriel.incijfers.nl/Dashboard,https://maasdriel.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,maasdriel
Montferland,1955,Gelderland,False,montferland,https://montferland.incijfers.nl/Dashboard,https://montferland.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,montferland
Neder-Betuwe,1740,Gelderland,False,neder,https://neder.incijfers.nl/Dashboard,https://neder.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,neder-betuwe nederbetuwe neder
Nijkerk,0267,Gelderland,False,nijkerk,https://nijkerk.incijfers.nl/Dashboard,https://nijkerk.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,nijkerk
Nijmegen,0268,Gelderland,True,nijmegen,https://nijmegen.incijfers.nl/Dashboard,https://nijmegen.incijfers.nl/Dashboard,Nijmegen in Cijfers - Nijmegen,200,ok,nijmegen
Nunspeet,0302,Gelderland,False,nunspeet,https://nunspeet.incijfers.nl/Dashboard,https://nunspeet.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,nunspeet
Oldebroek,0269,Gelderland,False,oldebroek,https://oldebroek.incijfers.nl/Dashboard,https://oldebroek.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,oldebroek
Oost Gelre,1586,Gelderland,False,oost,https://oost.incijfers.nl/Dashboard,https://oost.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,oost-gelre oostgelre oost
Oude IJsselstreek,1509,Gelderland,False,oude,https://oude.incijfers.nl/Dashboard,https://oude.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,oude-ijsselstreek oudeijsselstreek oude
Overbetuwe,1734,Gelderland,True,overbetuwe,https://overbetuwe.incijfers.nl/Dashboard,https://overbetuwe.incijfers.nl/Dashboard,Overbetuwe in Cijfers,200,ok,overbetuwe
Putten,0273,Gelderland,False,putten,https://putten.incijfers.nl/Dashboard,https://putten.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,putten
Renkum,0274,Gelderland,False,renkum,https://renkum.incijfers.nl/Dashboard,https://renkum.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,renkum
Rheden,0275,Gelderland,False,rheden,https://rheden.incijfers.nl/Dashboard,https://rheden.incijfers.nl/Dashboard,Pagina niet gevonden - 404,404,404,rheden
Rozendaal,0277,Gelderland,False,rozendaal,https://rozendaal.incijfers.nl/Dashboard,https://rozendaal.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,rozendaal
Scherpenzeel,0279,Gelderland,False,scherpenzeel,https://scherpenzeel.incijfers.nl/Dashboard,https://scherpenzeel.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,scherpenzeel
Tiel,0281,Gelderland,True,tiel,https://tiel.incijfers.nl/Dashboard,https://tiel.incijfers.nl/Dashboard,Tiel in Cijfers - Tiel,200,ok,tiel
Voorst,0285,Gelderland,False,voorst,https://voorst.incijfers.nl/Dashboard,https://voorst.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,voorst
Wageningen,0289,Gelderland,False,wageningen,https://wageningen.incijfers.nl/Dashboard,https://wageningen.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,wageningen
West Betuwe,1960,Gelderland,False,west,https://west.incijfers.nl/Dashboard,https://west.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,west-betuwe westbetuwe west
West Maas en Waal,0668,Gelderland,False,west,https://west.incijfers.nl/Dashboard,https://west.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,west-maas-en-waal westmaasenwaal west
Westervoort,0293,Gelderland,False,westervoort,https://westervoort.incijfers.nl/Dashboard,https://westervoort.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,westervoort
Wijchen,0296,Gelderland,True,wijchen,https://wijchen.incijfers.nl/Dashboard,https://druten-wijchen.incijfers.nl/dashboard?regionlevel=gemeente&regioncode=296,Druten-Wijchen in Cijfers - Druten-Wijchen,200,ok,wijchen
Winterswijk,0294,Gelderland,False,winterswijk,https://winterswijk.incijfers.nl/Dashboard,https://winterswijk.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,winterswijk
Zaltbommel,0297,Gelderland,False,zaltbommel,https://zaltbommel.incijfers.nl/Dashboard,https://zaltbommel.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,zaltbommel
Zevenaar,0299,Gelderland,True,zevenaar,https://zevenaar.incijfers.nl/Dashboard,https://zevenaar.incijfers.nl/Dashboard,Zevenaar in Cijfers - Zevenaar,200,ok,zevenaar
Zutphen,0301,Gelderland,True,zutphen,https://zutphen.incijfers.nl/Dashboard,https://zutphen.incijfers.nl/Dashboard,Zutphen in Cijfers - Zutphen,200,ok,zutphen
Eemsdelta,1979,Groningen,True,eemsdelta,https://eemsdelta.incijfers.nl/Dashboard,https://eemsdelta.incijfers.nl/Dashboard,Eemsdelta in Cijfers - Eemsdelta,200,ok,eemsdelta
Groningen,0014,Groningen,False,groningen,https://groningen.incijfers.nl/Dashboard,https://groningen.buurtmonitor.nl/mosaic/Dashboard,Pagina niet gevonden - 404,404,404,groningen
Het Hogeland,1966,Groningen,False,hogeland,https://hogeland.incijfers.nl/Dashboard,https://hogeland.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,het-hogeland hethogeland hogeland
Midden-Groningen,1952,Groningen,True,midden-groningen,https://midden-groningen.incijfers.nl/Dashboard,https://midden-groningen.incijfers.nl/Dashboard,Midden-Groningen in Cijfers - Midden-Groningen,200,ok,midden-groningen
Oldambt,1895,Groningen,False,oldambt,https://oldambt.incijfers.nl/Dashboard,https://oldambt.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,oldambt
Pekela,0765,Groningen,False,pekela,https://pekela.incijfers.nl/Dashboard,https://pekela.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,pekela
Stadskanaal,0037,Groningen,False,stadskanaal,https://stadskanaal.incijfers.nl/Dashboard,https://stadskanaal.incijfers.nl/dashboard/login.aspx?returnUrl=%2FDashboard,Inloggen,200,not_dashboard,stadskanaal
Veendam,0047,Groningen,False,veendam,https://veendam.incijfers.nl/Dashboard,https://veendam.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,veendam
Westerkwartier,1969,Groningen,False,westerkwartier,https://westerkwartier.incijfers.nl/Dashboard,https://westerkwartier.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,westerkwartier
Westerwolde,1950,Groningen,False,westerwolde,https://westerwolde.incijfers.nl/Dashboard,https://westerwolde.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,westerwolde
Beek,0888,Limburg,False,beek,https://beek.incijfers.nl/Dashboard,https://beek.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,beek
Beekdaelen,1954,Limburg,True,beekdaelen,https://beekdaelen.incijfers.nl/Dashboard,https://parkstad.incijfers.nl/dashboard?regionlevel=gemeente&regioncode=1954,Parkstad in Cijfers - Beekdaelen,200,ok,beekdaelen
Beesel,0889,Limburg,False,beesel,https://beesel.incijfers.nl/Dashboard,https://beesel.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,beesel
Bergen,0893,Limburg,False,bergen,https://bergen.incijfers.nl/Dashboard,https://bergen.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,bergen
Brunssum,0899,Limburg,True,brunssum,https://brunssum.incijfers.nl/Dashboard,https://parkstad.incijfers.nl/dashboard?regionlevel=gemeente&regioncode=899,Parkstad in Cijfers - Beekdaelen,200,ok,brunssum
Echt-Susteren,1711,Limburg,False,echt,https://echt.incijfers.nl/Dashboard,https://echt.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,echt-susteren echtsusteren echt
Eijsden-Margraten,1903,Limburg,False,eijsden,https://eijsden.incijfers.nl/Dashboard,https://eijsden.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,eijsden-margraten eijsdenmargraten eijsden
Gennep,0907,Limburg,False,gennep,https://gennep.incijfers.nl/Dashboard,https://gennep.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,gennep
Gulpen-Wittem,1729,Limburg,False,gulpen,https://gulpen.incijfers.nl/Dashboard,https://gulpen.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,gulpen-wittem gulpenwittem gulpen
Heerlen,0917,Limburg,True,heerlen,https://heerlen.incijfers.nl/Dashboard,https://parkstad.incijfers.nl/dashboard?regionlevel=gemeente&regioncode=917,Parkstad in Cijfers - Beekdaelen,200,ok,heerlen
Horst aan de Maas,1507,Limburg,False,horstmaas,https://horstmaas.incijfers.nl/Dashboard,https://horstmaas.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,horst-aan-de-maas horstaandemaas horst horst-maas horstmaas
Kerkrade,0928,Limburg,True,kerkrade,https://kerkrade.incijfers.nl/Dashboard,https://parkstad.incijfers.nl/dashboard?regionlevel=gemeente&regioncode=928,Parkstad in Cijfers - Beekdaelen,200,ok,kerkrade
Landgraaf,0882,Limburg,True,landgraaf,https://landgraaf.incijfers.nl/Dashboard,https://parkstad.incijfers.nl/dashboard?regionlevel=gemeente&regioncode=882,Parkstad in Cijfers - Beekdaelen,200,ok,landgraaf
Leudal,1640,Limburg,True,leudal,https://leudal.incijfers.nl/Dashboard,https://leudal.incijfers.nl/Dashboard,Leudal in Cijfers - Leudal,200,ok,leudal
Maasgouw,1641,Limburg,False,maasgouw,https://maasgouw.incijfers.nl/Dashboard,https://maasgouw.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,maasgouw
Maastricht,0935,Limburg,False,maastricht,https://maastricht.incijfers.nl/Dashboard,https://maastricht.incijfers.nl/dashboard/AvailableDomains.aspx,Gemeente in Cijfers,200,available_domains,maastricht
